tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0004588	short	Shorty Escapes Marriage	Shorty Escapes Marriage	0	1914	\N	\N	Comedy,Short,Western
tt0004589	short	Shotgun Jones	Shotgun Jones	0	1914	\N	20	Short,Western
tt0004590	short	Shotguns That Kick	Shotguns That Kick	0	1914	\N	\N	Comedy,Short
tt0004591	movie	Should a Woman Divorce?	Should a Woman Divorce?	0	1914	\N	\N	Drama
tt0004592	short	Sierra Jim's Reformation	Sierra Jim's Reformation	0	1914	\N	\N	Short,Western
tt0004593	movie	The Sign of the Cross	The Sign of the Cross	0	1914	\N	70	Drama
tt0004594	movie	El signo de la tribu	El signo de la tribu	0	1914	\N	219	\N
tt0004595	movie	The Silence of Dean Maitland	The Silence of Dean Maitland	0	1914	\N	\N	Drama
tt0004596	short	Silent Sandy	Silent Sandy	0	1914	\N	20	Comedy,Romance,Short
tt0004597	short	A Singular Cynic	A Singular Cynic	0	1914	\N	\N	Short
tt0004598	movie	Sins of the Parents	Sins of the Parents	0	1914	\N	\N	Drama
tt0004599	short	The Siren	The Siren	0	1914	\N	\N	Drama,Short
tt0004600	short	The Sisters	The Sisters	0	1914	\N	20	Drama,Short
tt0004601	short	Sitting Bull: The Hostile Sioux Indian Chief	Sitting Bull: The Hostile Sioux Indian Chief	0	1914	\N	\N	Drama,Short,Western
tt0004602	short	The Skeleton	The Skeleton	0	1914	\N	\N	Comedy,Short
tt0004603	movie	Skottet	Skottet	0	1914	\N	48	\N
tt0004604	short	The Sky Pirate	The Sky Pirate	0	1914	\N	\N	Comedy,Short
tt0004605	short	A Small Town Girl	A Small Town Girl	0	1915	\N	30	Drama,Short
tt0004606	movie	Smashing the Vice Trust	Smashing the Vice Trust	0	1914	\N	\N	Crime,Drama
tt0004607	short	The Smuggler's Sister	The Smuggler's Sister	0	1914	\N	\N	Drama,Short
tt0004608	short	The Smugglers of Lone Isle	The Smugglers of Lone Isle	0	1914	\N	\N	Drama,Short
tt0004609	short	The Smugglers of Sligo	The Smugglers of Sligo	0	1914	\N	\N	Drama,Short
tt0004610	short	Snakeville's New Doctor	Snakeville's New Doctor	0	1914	\N	\N	Comedy,Short,Western
tt0004611	short	The Social Ghost	The Social Ghost	0	1914	\N	\N	Drama,Short
tt0004612	short	The Social Group	The Social Group	0	1914	\N	\N	Animation,Short
tt0004613	movie	Soldiers of Fortune	Soldiers of Fortune	0	1914	\N	60	Drama
tt0004614	short	Soldiers of Misfortune	Soldiers of Misfortune	0	1914	\N	\N	Comedy,Short
tt0004615	movie	Un solo corazón o Los muertos viven	Un solo corazón o Los muertos viven	0	1914	\N	\N	\N
tt0004616	short	Some Collectors	Some Collectors	0	1914	\N	\N	Comedy,Short
tt0004617	short	The Song of Solomon	The Song of Solomon	0	1914	\N	\N	Drama,Short
tt0004618	short	The Song of the Ghetto	The Song of the Ghetto	0	1914	\N	\N	Drama,Short
tt0004619	short	The Soul Mate	The Soul Mate	0	1914	\N	\N	Drama,Short
tt0004620	short	The Soul of Honor	The Soul of Honor	0	1914	\N	\N	Drama,Short
tt0004621	short	The Sound of Her Voice	The Sound of Her Voice	0	1914	\N	\N	Drama,Romance,Short
tt0004622	movie	The Span of Life	The Span of Life	0	1914	\N	\N	Drama
tt0004623	short	The Spark of Manhood	The Spark of Manhood	0	1913	\N	\N	Drama,Short
tt0004624	short	Sparks of Fate	Sparks of Fate	0	1914	\N	\N	Drama,Short
tt0004625	short	The Spider and Her Web	The Spider and Her Web	0	1914	\N	\N	Drama,Short
tt0004626	movie	The Spirit of the Conqueror	The Spirit of the Conqueror	0	1914	\N	\N	Drama
tt0004627	movie	The Spirit of the Poppy	The Spirit of the Poppy	0	1914	\N	\N	Drama
tt0004628	movie	The Spitfire	The Spitfire	0	1914	\N	\N	Comedy,Drama
tt0004629	short	A Splendid Dishonor	A Splendid Dishonor	0	1914	\N	\N	Drama,Short
tt0004630	movie	The Spoilers	The Spoilers	0	1914	\N	110	Drama,Western
tt0004631	movie	Sport and Travel in Central Africa	Sport and Travel in Central Africa	0	1914	\N	\N	Adventure,Documentary
tt0004632	movie	Springtime	Springtime	0	1914	\N	50	Drama
tt0004633	movie	The Spy	The Spy	0	1914	\N	\N	Drama,War
tt0004634	short	The Squatters	The Squatters	0	1914	\N	\N	Drama,Short
tt0004635	movie	The Squaw Man	The Squaw Man	0	1914	\N	74	Action,Drama,Romance
tt0004636	movie	St. Elmo	St. Elmo	0	1914	\N	\N	Drama
tt0004637	short	The Star Boarder	The Star Boarder	0	1914	\N	16	Comedy,Short
tt0004638	short	The Stolen Radium	The Stolen Radium	0	1914	\N	\N	Drama,Short
tt0004639	movie	Stormfågeln	Stormfågeln	0	1914	\N	64	Drama
tt0004640	short	The Story of the Blood Red Rose	The Story of the Blood Red Rose	0	1914	\N	\N	Drama,Fantasy,Short
tt0004641	short	Stout Hearts But Weak Knees	Stout Hearts But Weak Knees	0	1914	\N	\N	Comedy,Short
tt0004642	movie	The Straight Road	The Straight Road	0	1914	\N	\N	Drama,Romance
tt0004643	short	The Strange Story of Sylvia Gray	The Strange Story of Sylvia Gray	0	1914	\N	40	Drama,Mystery,Romance
tt0004644	short	A Strenuous Ride	A Strenuous Ride	0	1914	\N	\N	Animation,Comedy,Short
tt0004645	short	The Strike	The Strike	0	1914	\N	\N	Drama,Short
tt0004646	short	Strongheart	Strongheart	0	1914	\N	30	Action,Short,Western
tt0004647	movie	Stuart Webbs: Das Panzergewölbe	Stuart Webbs: Das Panzergewölbe	0	1914	\N	60	Action,Crime
tt0004648	short	The Man in the Cellar	Stuart Webbs: Der Mann im Keller	0	1914	\N	44	Action,Crime,Drama
tt0004649	movie	Trapped by the Camera	Stuart Webbs: Der Spuk im Haus des Professors	0	1914	\N	58	Mystery
tt0004650	short	The Black Triangle	Stuart Webbs: Die geheimnisvolle Villa	0	1914	\N	40	Crime,Drama,Mystery
tt0004651	movie	A Study in Scarlet	A Study in Scarlet	0	1914	\N	\N	Drama,Mystery
tt0004652	short	The Stuff That Dreams Are Made Of	The Stuff That Dreams Are Made Of	0	1914	\N	\N	Comedy,Short
tt0004653	movie	Su mismo juez	Su mismo juez	0	1914	\N	\N	\N
tt0004654	movie	Such a Little Queen	Such a Little Queen	0	1914	\N	\N	Comedy,Drama,Romance
tt0004655	short	The Suffragette's Battle in Nuttyville	The Suffragette's Battle in Nuttyville	0	1914	\N	20	Comedy,Short
tt0004656	short	The Suicide Club	The Suicide Club	0	1914	\N	40	Drama,Short
tt0004657	short	Sunshine and Shadows	Sunshine and Shadows	0	1914	\N	\N	Drama,Short
tt0004658	short	A Sure Cure	A Sure Cure	0	1914	\N	\N	Comedy,Short
tt0004659	short	A Suspended Ordeal	A Suspended Ordeal	0	1914	\N	\N	Comedy,Short
tt0004660	movie	A Suspicious Wife	A Suspicious Wife	0	1914	\N	\N	Drama
tt0004661	movie	The Swagman's Story	The Swagman's Story	0	1914	\N	\N	\N
tt0004662	short	Sweedie Learns to Swim	Sweedie Learns to Swim	0	1914	\N	10	Comedy,Short
tt0004663	short	Sweedie at the Fair	Sweedie at the Fair	0	1914	\N	\N	Comedy,Short
tt0004664	short	Sweedie the Swatter	Sweedie the Swatter	0	1914	\N	\N	Comedy,Short
tt0004665	movie	The Taint	The Taint	0	1914	\N	\N	Drama
tt0004666	short	Tainted Money	Tainted Money	0	1914	\N	\N	Drama,Short
tt0004667	movie	Taking His Chance	Taking His Chance	0	1914	\N	\N	\N
tt0004668	movie	The Tangle	The Tangle	0	1914	\N	\N	Drama,War
tt0004669	short	The Tangled Cat	The Tangled Cat	0	1914	\N	\N	Comedy,Short
tt0004670	short	Tango Tangles	Tango Tangles	0	1914	\N	12	Comedy,Short
tt0004671	short	The Tango in Tuckerville	The Tango in Tuckerville	0	1914	\N	\N	Comedy,Short
tt0004672	short	The Target of Destiny	The Target of Destiny	0	1914	\N	\N	Drama,Short
tt0004673	short	The Tavern of Tragedy	The Tavern of Tragedy	0	1914	\N	20	Drama,Short,War
tt0004674	short	The Tear That Burned	The Tear That Burned	0	1914	\N	20	Drama,Short
tt0004675	short	A Telephone Engagement	A Telephone Engagement	0	1914	\N	\N	Comedy,Romance,Short
tt0004676	short	The Telltale Knife	The Telltale Knife	0	1914	\N	10	Short,Western
tt0004677	movie	The Temptations of Satan	The Temptations of Satan	0	1914	\N	\N	\N
tt0004678	short	The Ten of Spades	The Ten of Spades	0	1914	\N	\N	Drama,Short
tt0004679	short	The Terrible Scrap of Paper	The Terrible Scrap of Paper	0	1914	\N	\N	Animation,Short
tt0004681	movie	Tess of the Storm Country	Tess of the Storm Country	0	1914	\N	80	Drama
tt0004682	short	The Test	The Test	0	1914	\N	\N	Drama,Short
tt0004683	short	Tested by Fire	Tested by Fire	0	1914	\N	\N	Drama,Short
tt0004684	movie	Thais	Thais	0	1914	\N	\N	Drama
tt0004685	short	That Minstrel Man	That Minstrel Man	0	1914	\N	\N	Comedy,Short
tt0004686	short	Their First Acquaintance	Their First Acquaintance	0	1914	\N	20	Drama,Romance,Short
tt0004687	short	Their Ups and Downs	Their Ups and Downs	0	1914	\N	\N	Comedy,Short
tt0004688	movie	The Thief	The Thief	0	1914	\N	50	Drama
tt0004690	movie	Thirty Leagues Under the Sea	Thirty Leagues Under the Sea	0	1914	\N	13	Documentary
tt0004691	short	Those Country Kids	Those Country Kids	0	1914	\N	12	Comedy,Short
tt0004692	short	Those Happy Days	Those Happy Days	0	1914	\N	\N	Comedy,Short
tt0004693	short	Those Love Pangs	Those Love Pangs	0	1914	\N	16	Comedy,Short
tt0004694	short	Thou Shalt Not	Thou Shalt Not	0	1914	\N	\N	Drama,Short
tt0004695	movie	Threads of Destiny	Threads of Destiny	0	1914	\N	\N	Drama
tt0004696	movie	The Three Musketeers	The Three Musketeers	0	1914	\N	\N	Drama
tt0004698	movie	Three Weeks	Three Weeks	0	1914	\N	\N	Drama
tt0004699	movie	The Three of Us	The Three of Us	0	1914	\N	\N	Drama
tt0004700	movie	Through Dante's Flames	Through Dante's Flames	0	1914	\N	\N	Drama
tt0004701	movie	Through Fire to Fortune	Through Fire to Fortune	0	1914	\N	\N	Drama
tt0004702	short	Through the Centuries	Through the Centuries	0	1914	\N	\N	Drama,Romance,Short
tt0004703	short	Through the Storm	Through the Storm	0	1914	\N	\N	Short,Thriller
tt0004704	movie	La tierra de los naranjos	La tierra de los naranjos	0	1914	\N	\N	\N
tt0004706	movie	The Tigress	The Tigress	0	1914	\N	\N	Drama
tt0004707	movie	Tillie's Punctured Romance	Tillie's Punctured Romance	0	1914	\N	82	Comedy
tt0004708	movie	Tirol in Waffen	Tirol in Waffen	0	1914	\N	\N	Drama,War
tt0004709	short	To Be Called For	To Be Called For	0	1914	\N	\N	Comedy,Short
tt0004710	movie	The Toll of Love	The Toll of Love	0	1914	\N	\N	Drama
tt0004711	movie	The Toll of Mammon	The Toll of Mammon	0	1914	\N	\N	Drama
tt0004712	movie	The Undesirable	A tolonc	0	1915	\N	67	Drama
tt0004713	short	Tony and Maloney	Tony and Maloney	0	1914	\N	\N	Comedy,Romance,Short
tt0004714	movie	Too Late	Too Late	0	1914	\N	\N	Drama
tt0004715	short	Too Many Brides	Too Many Brides	0	1914	\N	\N	Comedy,Short
tt0004716	short	Too Many Husbands	Too Many Husbands	0	1914	\N	20	Comedy,Short
tt0004717	short	Too Much Turkey	Too Much Turkey	0	1914	\N	\N	Comedy,Short
tt0004718	short	Tortosa y el observatorio	Tortosa y el observatorio	0	1914	\N	9	Documentary,Short
tt0004719	short	The Toy Shop	The Toy Shop	0	1914	\N	\N	Drama,Romance,Short
tt0004720	movie	La tragedia del destino	La tragedia del destino	0	1914	\N	\N	\N
tt0004721	short	The Tragedy of Ambition	The Tragedy of Ambition	0	1914	\N	\N	Drama,Short
tt0004722	short	The Tragedy of Whispering Creek	The Tragedy of Whispering Creek	0	1914	\N	20	Short,Western
tt0004723	movie	The Trail of the Lonesome Pine	The Trail of the Lonesome Pine	0	1914	\N	\N	Drama
tt0004724	short	The Traitor	The Traitor	0	1914	\N	\N	Drama,Short
tt0004725	movie	Trapped in the Great Metropolis	Trapped in the Great Metropolis	0	1914	\N	\N	Drama
tt0004726	short	The Treachery of Broncho Billy's Pal	The Treachery of Broncho Billy's Pal	0	1914	\N	\N	Short,Western
tt0004727	movie	The Trey o' Hearts	The Trey o' Hearts	0	1914	\N	310	Adventure
tt0004728	movie	Trilby	Trilby	0	1914	\N	45	Drama
tt0004729	short	Trinkets of Tragedy	Trinkets of Tragedy	0	1914	\N	\N	Short,Thriller
tt0004730	short	A Trip to the Moon	A Trip to the Moon	0	1914	\N	\N	Animation,Comedy,Fantasy
tt0004731	movie	Trooper Campbell	Trooper Campbell	0	1914	\N	\N	\N
tt0004732	short	The Troublesome Cat	The Troublesome Cat	0	1914	\N	\N	Animation,Comedy,Short
tt0004733	movie	Il trovatore	Il trovatore	0	1914	\N	\N	Drama
tt0004734	movie	The Truth Wagon	The Truth Wagon	0	1914	\N	\N	Drama
tt0004735	short	The Turning of the Road	The Turning of the Road	0	1914	\N	\N	Drama,Short
tt0004736	short	Twenty Minutes of Love	Twenty Minutes of Love	0	1914	\N	20	Comedy,Short
tt0004737	short	Two Dinky Little Dramas of a Non-Serious Kind	Two Dinky Little Dramas of a Non-Serious Kind	0	1914	\N	\N	Comedy,Short
tt0004738	short	Two Pop-Up Fables	Two Pop-Up Fables	0	1914	\N	\N	Comedy,Short
tt0004739	short	Two-Gun Hicks	Two-Gun Hicks	0	1914	\N	20	Short,Western
tt0004740	movie	The Typhoon	The Typhoon	0	1914	\N	\N	Drama
tt0004741	short	The Uncanny Mr. Gumble	The Uncanny Mr. Gumble	0	1914	\N	\N	Comedy,Short
tt0004742	short	Uncle Bill	Uncle Bill	0	1914	\N	\N	Comedy,Short
tt0004743	movie	Uncle Tom's Cabin	Uncle Tom's Cabin	0	1914	\N	54	Drama
tt0004744	short	Und das Licht erlosch	Und das Licht erlosch	0	1914	\N	42	Short
tt0004745	short	Under False Colors	Under False Colors	0	1914	\N	\N	Comedy,Short
tt0004746	short	Under Royal Patronage	Under Royal Patronage	0	1914	\N	\N	Drama,Short
tt0004747	short	The Under-Sheriff	The Under-Sheriff	0	1914	\N	\N	Comedy,Short
tt0004748	movie	Under the Black Robe	Under the Black Robe	0	1914	\N	\N	Drama
tt0004749	movie	Under the Gaslight	Under the Gaslight	0	1914	\N	\N	Drama
tt0004750	short	The Unfinished Letter	The Unfinished Letter	0	1911	\N	\N	Drama,Short
tt0004751	short	The Unlawful Trade	The Unlawful Trade	0	1914	\N	20	Drama,Short
tt0004752	short	The Unopened Letter	The Unopened Letter	0	1914	\N	\N	Drama,Short
tt0004753	short	The Unplanned Elopement	The Unplanned Elopement	0	1914	\N	\N	Drama,Short
tt0004754	movie	The Unwelcome Mrs. Hatch	The Unwelcome Mrs. Hatch	0	1914	\N	\N	Drama
tt0004755	movie	Uriel Acosta	Uriel Acosta	0	1914	\N	50	Biography,Drama,History
tt0004756	short	The Vacant Chair	The Vacant Chair	0	1914	\N	10	Drama,Short
tt0004757	movie	The Valley of the Moon	The Valley of the Moon	0	1914	\N	\N	Drama
tt0004758	short	La valse renversante	La valse renversante	0	1912	\N	\N	Comedy,Short
tt0004759	short	The Vampire's Trail	The Vampire's Trail	0	1914	\N	26	Drama,Short
tt0004760	short	The Varsity Race	The Varsity Race	0	1914	\N	\N	Drama,Short
tt0004761	movie	Vendetta	Vendetta	0	1914	\N	\N	Drama
tt0004762	short	Vengeance Is Mine	Vengeance Is Mine	0	1913	\N	\N	Drama,Short
tt0004763	short	The Veteran's Sword	The Veteran's Sword	0	1914	\N	\N	Drama,Short
tt0004764	short	The Viking Queen	The Viking Queen	0	1914	\N	\N	Drama,Short
tt0004765	movie	The Virgin of the Rocks	The Virgin of the Rocks	0	1914	\N	\N	Drama
tt0004766	movie	The Virginian	The Virginian	0	1914	\N	55	Western
tt0004767	short	Virtue Is Its Own Reward	Virtue Is Its Own Reward	0	1914	\N	\N	Drama,Romance,Short
tt0004768	short	The Virtuoso	The Virtuoso	0	1914	\N	\N	Drama,Short
tt0004769	movie	The Voice at the Telephone	The Voice at the Telephone	0	1914	\N	\N	Drama
tt0004770	short	The Voice of the Viola	The Voice of the Viola	0	1914	\N	\N	Drama,Romance,Short
tt0004771	movie	Volga i Sibir	Volga i Sibir	0	1914	\N	\N	\N
tt0004772	movie	The Volunteer Parson	The Volunteer Parson	0	1914	\N	\N	Drama
tt0004773	movie	The Vulture of Gold	The Vulture of Gold	0	1914	\N	\N	\N
tt0004774	short	Vägen till mannens hjärta	Vägen till mannens hjärta	0	1914	\N	18	Short
tt0004775	short	Wade Brent Pays	Wade Brent Pays	0	1914	\N	\N	Drama,Short
tt0004776	movie	The Walls of Jericho	The Walls of Jericho	0	1914	\N	50	Drama
tt0004777	movie	The War Extra	The War Extra	0	1914	\N	\N	Drama,History,War
tt0004778	movie	The War of Wars; or, the Franco-German Invasion	The War of Wars; Or, The Franco-German Invasion	0	1914	\N	\N	War
tt0004779	movie	The War of the World	The War of the World	0	1914	\N	\N	Documentary
tt0004780	short	The Warning	The Warning	0	1914	\N	10	Drama,Short
tt0004781	short	Washington at Valley Forge	Washington at Valley Forge	0	1914	\N	40	Drama,History,Short
tt0004782	short	The Wasp	The Wasp	0	1914	\N	\N	Drama,Short
tt0004783	short	The Water Dog	The Water Dog	0	1914	\N	\N	Comedy,Short
tt0004784	short	The Way of a Woman	The Way of a Woman	0	1914	\N	\N	Drama,Romance,Short
tt0004785	short	The Way of the Redman	The Way of the Redman	0	1914	\N	\N	Short,Western
tt0004786	movie	Weergevonden	Weergevonden	0	1914	\N	45	Drama
tt0004787	short	What Didn't Happen to Mary?	What Didn't Happen to Mary?	0	1914	\N	\N	Comedy,Short
tt0004788	short	What He Forgot	What He Forgot	0	1915	\N	\N	Comedy,Short
tt0004789	movie	What Is to Be Done?	What Is to Be Done?	0	1914	\N	\N	Drama
tt0004790	short	What Pearl's Pearls Did	What Pearl's Pearls Did	0	1914	\N	\N	Comedy,Short
tt0004791	short	What They Eat	What They Eat	0	1914	\N	\N	Animation,Short
tt0004792	movie	What's His Name	What's His Name	0	1914	\N	\N	Comedy,Drama
tt0004793	short	The Wheel of Life	The Wheel of Life	0	1914	\N	\N	Drama,Short
tt0004794	movie	When Broadway Was a Trail	When Broadway Was a Trail	0	1914	\N	50	Drama,History
tt0004795	short	When East Met West in Boston	When East Met West in Boston	0	1914	\N	\N	Comedy,Short
tt0004796	short	When Fate Frowned	When Fate Frowned	0	1914	\N	\N	Drama,Short
tt0004797	movie	When Fate Leads Trump	When Fate Leads Trump	0	1914	\N	\N	Drama
tt0004798	movie	When Rome Ruled	When Rome Ruled	0	1914	\N	50	Drama
tt0004799	short	When Thieves Fall Out	When Thieves Fall Out	0	1914	\N	\N	Drama,Romance,Short
tt0004800	short	When the Cat Came Back	When the Cat Came Back	0	1914	\N	\N	Comedy,Short
tt0004801	short	When the Cook Fell Ill	When the Cook Fell Ill	0	1914	\N	\N	Comedy,Short,Western
tt0004802	short	Where Paths Diverge	Where Paths Diverge	0	1914	\N	\N	Drama,Short
tt0004803	movie	Where the Trail Divides	Where the Trail Divides	0	1914	\N	\N	Western
tt0004804	short	While Wifey Is Away	While Wifey Is Away	0	1914	\N	\N	Comedy,Short
tt0004805	short	The White Mouse	The White Mouse	0	1914	\N	\N	Drama,Short
tt0004806	short	The White Rose	The White Rose	0	1914	\N	\N	Drama,Short
tt0004807	short	Who Goes There?	Who Goes There?	0	1914	\N	\N	Drama,Short
tt0004808	short	Whoso Diggeth a Pit	Whoso Diggeth a Pit	0	1914	\N	\N	Drama,Short
tt0004809	short	Why the Sheriff Is a Bachelor	Why the Sheriff Is a Bachelor	0	1911	\N	\N	Short,Western
tt0004810	short	Too Many Uncles	Wife Wanted	0	1914	\N	\N	Comedy,Short
tt0004811	short	A Wife on a Wager	A Wife on a Wager	0	1914	\N	\N	Drama,Romance,Short
tt0004812	short	The Wife	The Wife	0	1914	\N	30	Short
tt0004813	short	Wiggs Takes the Rest Cure	Wiggs Takes the Rest Cure	0	1914	\N	\N	Comedy,Short
tt0004814	short	Wild West Love	Wild West Love	0	1914	\N	\N	Comedy,Short
tt0004815	short	The Wilderness Mail	The Wilderness Mail	0	1914	\N	\N	Action,Short
tt0004816	movie	Wildflower	Wildflower	0	1914	\N	\N	Drama,Romance
tt0004817	short	The Will o' the Wisp	The Will o' the Wisp	0	1914	\N	40	Drama,Short
tt0004818	short	Willie's Disguise	Willie's Disguise	0	1914	\N	\N	Comedy,Short
tt0004819	movie	The Win(k)some Widow	The Win(k)some Widow	0	1914	\N	\N	Comedy
tt0004820	short	Winky Learns a Lesson in Honesty	Winky Learns a Lesson in Honesty	0	1914	\N	\N	Comedy,Short
tt0004821	short	Winky and the Gorgonzola Cheese	Winky and the Gorgonzola Cheese	0	1914	\N	7	Comedy,Short
tt0004822	short	Winky and the Leopard	Winky and the Leopard	0	1914	\N	8	Comedy,Short
tt0004823	short	Winky's Weekend	Winky's Weekend	0	1914	\N	\N	Comedy,Short
tt0004824	movie	Winning His First Case	Winning His First Case	0	1914	\N	\N	Drama
tt0004825	movie	The Wishing Ring: An Idyll of Old England	The Wishing Ring: An Idyll of Old England	0	1914	\N	54	Comedy,Drama,Romance
tt0004826	short	The Witch Girl	The Witch Girl	0	1914	\N	\N	Drama,Short
tt0004827	movie	With Serb and Austrian	With Serb and Austrian	0	1914	\N	\N	Drama
tt0004828	movie	Without Hope	Without Hope	0	1914	\N	\N	Comedy
tt0004829	movie	The Wolf	The Wolf	0	1914	\N	\N	Drama
tt0004830	movie	Wolfe; or, the Conquest of Quebec	Wolfe; Or, The Conquest of Quebec	0	1914	\N	\N	Drama,History
tt0004831	movie	A Woman Who Did	A Woman Who Did	0	1914	\N	\N	Drama
tt0004832	movie	The Woman in Black	The Woman in Black	0	1914	\N	55	Drama,Romance
tt0004833	movie	The Woman of Mystery	The Woman of Mystery	0	1914	\N	\N	Mystery
tt0004834	movie	A Woman's Triumph	A Woman's Triumph	0	1914	\N	\N	Drama
tt0004835	short	Women and Roses	Women and Roses	0	1914	\N	\N	Drama,Romance,Short
tt0004836	short	Won in a Closet	Won in a Closet	0	1914	\N	13	Comedy,Short
tt0004837	movie	The World, the Flesh and the Devil	The World, the Flesh and the Devil	0	1914	\N	50	Crime,Drama
tt0004838	movie	The Wrath of the Gods	The Wrath of the Gods	0	1914	\N	56	Drama,Romance
tt0004839	short	The Wrecker of Lives	The Wrecker of Lives	0	1914	\N	\N	Crime,Drama,Short
tt0004840	movie	The Yellow Traffic	The Yellow Traffic	0	1914	\N	\N	Drama
tt0004842	movie	Your Girl and Mine: A Woman Suffrage Play	Your Girl and Mine: A Woman Suffrage Play	0	1914	\N	70	Drama
tt0004843	short	Zijn viool	Zijn viool	0	1914	\N	\N	Drama,Short
tt0004844	short	Zip, the Dodger	Zip, the Dodger	0	1914	\N	\N	Comedy,Short
tt0004845	movie	Zona olivarera	Zona olivarera	0	1914	\N	\N	Documentary
tt0004846	movie	Zudora	Zudora	0	1914	\N	\N	Adventure,Mystery
tt0004847	movie	Prisoner of the Night	Az éjszaka rabja	0	1914	\N	45	\N
tt0004848	movie	La última danza	La última danza	0	1915	\N	\N	\N
tt0004849	short	Bad Buck of Santa Ynez	Bad Buck of Santa Ynez	0	1915	\N	29	Short,Western
tt0004850	short	A 'Model' Wife	A 'Model' Wife	0	1915	\N	\N	Comedy,Drama,Short
tt0004851	movie	'Twas Ever Thus	'Twas Ever Thus	0	1915	\N	\N	Drama,War
tt0004852	movie	10,000 Dollars	10,000 Dollars	0	1915	\N	\N	\N
tt0004853	movie	1915 World's Championship Series	1915 World's Championship Series	0	1915	\N	\N	Documentary,Sport
tt0004854	movie	The Absentee	The Absentee	0	1915	\N	60	Drama,Romance
tt0004855	short	The Accomplice	The Accomplice	0	1915	\N	\N	Drama,Short
tt0004856	short	The Accounting	The Accounting	0	1915	\N	\N	Drama,Short
tt0004857	short	The Accusing Pen	The Accusing Pen	0	1915	\N	\N	Drama,Short
tt0004858	short	Across the Atlantic	Across the Atlantic	0	1914	\N	\N	Drama,Short,Thriller
tt0004859	movie	The Adventures of a Boy Scout	The Adventures of a Boy Scout	0	1915	\N	\N	Drama
tt0004860	movie	The Adventures of a Madcap	The Adventures of a Madcap	0	1915	\N	\N	Comedy,Drama
tt0004861	movie	An Affair of Three Nations	An Affair of Three Nations	0	1915	\N	\N	Mystery
tt0004862	short	The Affair of the Deserted House	The Affair of the Deserted House	0	1915	\N	\N	Mystery,Short
tt0004863	short	Affinities	Affinities	0	1915	\N	\N	Drama,Short
tt0004864	short	An African Hunt	An African Hunt	0	1915	\N	\N	Animation,Comedy,Short
tt0004865	movie	After Dark	After Dark	0	1915	\N	50	Crime,Drama
tt0004866	movie	After Five	After Five	0	1915	\N	50	Comedy,Crime,Thriller
tt0004867	short	After Twenty Years	After Twenty Years	0	1915	\N	\N	Drama,Short
tt0004868	movie	Ágyú és harang	Ágyú és harang	0	1915	\N	\N	\N
tt0004869	movie	One Who Is Loved by Two	Akit ketten szeretnek	0	1915	\N	\N	\N
tt0004870	short	Alas and Alack	Alas and Alack	0	1915	\N	13	Drama,Romance,Short
tt0004871	short	Alias Holland Jinny	Alias Holland Jinny	0	1915	\N	\N	Drama,Short
tt0004872	movie	Alias Jimmy Valentine	Alias Jimmy Valentine	0	1915	\N	65	Crime,Drama
tt0004873	movie	Alice in Wonderland	Alice in Wonderland	0	1915	\N	52	Adventure,Family,Fantasy
tt0004874	movie	The Alien	The Alien	0	1915	\N	\N	Drama
tt0004875	short	All Aboard	All Aboard	0	1915	\N	13	Comedy,Short
tt0004876	short	An All Around Mistake	An All Around Mistake	0	1915	\N	\N	Comedy,Short
tt0004877	short	All for Peggy	All for Peggy	0	1915	\N	\N	Drama,Short
tt0004878	short	All for a Girl	All for a Girl	0	1915	\N	\N	Comedy,Short
tt0004879	short	An Alley Romance	An Alley Romance	0	1915	\N	\N	Animation,Comedy,Short
tt0004880	short	Almost a King	Almost a King	0	1915	\N	\N	Comedy,Short
tt0004881	short	Almost a Papa	Almost a Papa	0	1915	\N	\N	Comedy,Short
tt0004882	short	Almost a Widow	Almost a Widow	0	1915	\N	\N	Comedy,Short
tt0004883	movie	Aloha Oe	Aloha Oe	0	1915	\N	50	Drama
tt0004884	movie	The Alster Case	The Alster Case	0	1915	\N	50	Mystery
tt0004885	movie	Always in the Way	Always in the Way	0	1915	\N	50	Drama
tt0004886	short	The Ambition of the Baron	The Ambition of the Baron	0	1915	\N	\N	Drama,Short
tt0004887	short	Ambrose's Lofty Perch	Ambrose's Lofty Perch	0	1915	\N	10	Comedy,Short
tt0004888	short	Ambrose's Nasty Temper	Ambrose's Nasty Temper	0	1915	\N	11	Comedy,Short
tt0004889	short	Ambrose's Sour Grapes	Ambrose's Sour Grapes	0	1915	\N	20	Comedy,Short
tt0004890	movie	American Game Trails	American Game Trails	0	1915	\N	\N	Documentary
tt0004891	movie	An American Gentleman	An American Gentleman	0	1915	\N	\N	Adventure
tt0004892	movie	El amor hace justicia	El amor hace justicia	0	1915	\N	\N	\N
tt0004893	short	The Angel in the Mask	The Angel in the Mask	0	1915	\N	\N	Drama,Short
tt0004894	short	The Angel of the Ward	The Angel of the Ward	0	1915	\N	\N	Crime,Drama,Short
tt0004895	short	The Animated Grouch Chaser	The Animated Grouch Chaser	0	1915	\N	\N	Animation,Comedy,Short
tt0004896	short	Anita's Butterfly	Anita's Butterfly	0	1915	\N	\N	Comedy,Short
tt0004897	movie	Anna Karenina	Anna Karenina	0	1915	\N	50	Drama,Romance
